sector;province;2018-01;2018-02;2018-03;2018-04;2018-05;2018-06;2018-07;2018-08;2018-09;2018-10;2018-11;2019-01;2019-02;2019-03;2019-04;2019-05;2019-07;2019-08;2019-09;2019-10;2019-11;2019-12;2020-01;2020-02;2020-03;2020-04;2020-07;2020-08;2020-09;2020-10;2020-11;2020-12;2021-01;2021-02;2021-03;2021-04;2021-06;2022-06;2021-08;2022-07;2021-09;2021-10;2021-11;2021-12;2022-01;2022-02;2022-03;2023-05
 Madencilik Ürünleri;KIRŞEHIR;6.378;12.22749;0;2.7978;1.90726;5.72303;0.26481;0;1.7895;12.4901;1.64511;16.11215;0;2.73779;31.91105;0;0;0.20834;0;0;1.20548;35.56922;1.545;1.13876;1.84268;1.5987;0;3.2813;3.5477;6.05484;0;0;0;0;1.19184;7.21048;33.91897;4.94072;5.41284;0.44004;20.8012;0;17.24309;12.20086;0;60.858;1.76941;34.64224
 Makine ve Aksamları;KIRŞEHIR;159.86473;141.13249;0;286.28206;22.48841;372.57454;698.48949;41.09671;82.002;291.59834;656.9499;95.93062;0.85105;93.86035;168.76107;103.08895;302.06036;385.87265;281.33886;19.60989;239.34829;112.69767;84.55314;0;9.725;109.09041;12.32456;35.49992;232.48862;142.75848;63.20558;251.73758;120.11754;207.57549;136.35666;49.61325;33.5733;477.50528;99.30237;292.16636;166.46585;63.20558;205.90116;476.32122;92.51186;114.13063;936.57058;253.60529
 Meyve Sebze Mamulleri ;KIRŞEHIR;371.55458;773.86594;610.99815;541.24433;574.88233;381.49092;747.69482;435.01156;631.31634;743.89469;443.11447;436.90831;530.70423;463.62561;648.09584;693.21493;630.89134;545.61263;812.74792;513.02891;509.44233;484.97943;623.80247;576.28259;584.60363;439.29407;519.01279;566.42159;659.15659;525.68144;445.84232;549.14801;364.9868;329.6228;505.60347;472.63069;774.24243;599.77546;531.68694;285.33829;822.39415;445.84232;555.82452;756.85665;641.92582;617.01503;659.26444;622.06381
 Otomotiv Endüstrisi;KIRŞEHIR;17113.11256;18972.93169;17061.7395;19797.00134;16064.50245;14151.05902;16976.6603;14420.9067;16146.53242;17571.4846;16461.36537;15373.38085;17707.55625;16595.91427;18541.88928;15989.77395;18483.17335;15369.19274;20244.29565;20166.75535;16344.23433;12397.13773;15698.81989;17138.24919;16202.59839;9169.04965;16418.91589;15199.31107;19224.31018;16741.15259;26102.95534;13628.7748;16561.1139;18052.04966;21579.59818;21677.68344;21390.13124;31635.2356;33151.02052;24093.58417;31359.39756;26102.95534;26022.84286;29984.18854;29402.26643;33648.73901;31275.87312;21251.37649
 Su Ürünleri ve Hayvansal Mamuller;KIRŞEHIR;416.758;461.7754;199.42;262.89408;389.2938;462.648;419.8527;925.8048;654.666;542.25925;246.978;9.9025;27;0;136.8762;0.58981;23;116.1;258.16;247.72;220.138;96.478;608.29125;365.66081;70;38.5;193.3195;0;0;249.11875;59.4;122.4675;24.6;0;99.8;111.63375;96.51;148.54;49.5;149.5;132.55;59.4;0;22.638;0;0;0;139.73893
 Tekstil ve Hammaddeleri;KIRŞEHIR;0;0;0;14.98431;0;13.43729;15.2426;11.23709;0;0;22.59913;0;11.52736;0.21809;0;9.9833;0;10.70357;9.21594;0;0;11.64187;0;0;0;0;20.17979;0;8.26615;7.76109;13.70316;0;11.87128;12.50001;8.93723;0;22.20518;0;10.69944;0;0;13.70316;7.96955;0;0;0;1.12889;15.56949
 Yaş Meyve ve Sebze  ;KIRŞEHIR;74.57624;14.01226;7.04145;0;0;0;0;0;0;0;64.09692;51.63643;2.58672;0;0;55.06169;0;2.42669;0;0.88032;7.72642;0;16.46586;0;132.68602;44.63688;1.62767;0;1.05601;90.01416;6.01347;8.93925;0;0;0;17.77045;93.49707;15.51937;0;25.72121;9.56515;6.01347;52.41065;187.57178;149.58665;121.71617;167.08894;1.65031
 Zeytin ve Zeytinyağı ;KIRŞEHIR;0;0;0;24.0312;0;0;0;0;14.52526;24.02108;22.3826;0;0;0;0;0;13.72025;0;0;0;0;0;0;0;31.69953;18.5027;6.06327;0;13.95332;0;0;19.40026;0;0;0;19.60611;3.03648;12.32755;0;5.87697;0;0;0;0;14.62473;0;0;0
 Çelik;K.MARAŞ;58.21971;115.73651;162.4046;2.33366;6.68795;8.04633;11.24942;6.88017;276.56758;7.67428;144.82762;235.70794;28.89839;71.47027;15.36895;19.81086;91.7915;30.23461;29.7605;126.88543;73.86159;100.60842;40.90504;18.91123;12.97626;106.37992;263.9183;146.62006;134.48584;82.90023;72.83652;64.07007;56.5501;142.20572;202.5818;251.44996;169.83111;409.48245;92.03361;191.03769;91.42217;72.83652;105.72036;150.67675;95.318;83.69456;163.47186;603.68005
 Çimento Cam Seramik ve Toprak Ürünleri;K.MARAŞ;2255.82944;2807.87104;1231.48694;166.39623;1415.71054;1943.92579;1413.69674;161.83956;153.19874;54.01411;137.44899;121.06485;55.23024;245.86588;3016.4701;2615.8864;2762.67631;1045.7144;1437.72085;391.46362;2167.21299;2995.87086;3570.00627;4588.28671;7329.97119;4852.48393;406.44904;2678.31441;1466.17815;304.49847;254.88477;2257.46478;75.93203;370.5213;3482.06734;1255.69617;1241.91234;2196.00703;3212.51435;615.03548;1890.7357;254.88477;1079.00887;2610.22867;2822.0981;1949.47966;344.85934;2104.36311
